"nuts1","nuts2","nuts3","BNP_vote_share","Conservative_vote_share","Green_vote_share","LD_vote_share","Labour_vote_share","UKIP_vote_share","agriculture","agriculture_int","cancer_62_days","cancer_62_days_int","change_rel_inc_med","eu_15_imm_01","eu_15_imm_growth","eu_access_imm_01","eu_access_imm_01_int","eu_access_imm_growth","eu_access_imm_growth_int","eu_eco_dependence","fiscal_cuts","fiscal_cuts_int","immigrant_arrivals","immigrant_arrivals_int","immigrant_share","immigrant_share_int","import_shock","instrument_for_shock","leave_share","median_wage","median_wage_growth","other_imm_01","other_imm_growth","pub_empl_growth","pub_empl_growth_int","share_above_60","share_above_60_growth","share_commuters_london","share_council_rent","share_council_rent_growth","share_high_skill","share_home_own","share_home_own_growth","temporary_immigrants","unemployment"
8,"UKJ4","UKJ43",0.996341645717621,24.3486137390137,5.37930393218994,3.25604939460754,19.1751651763916,41.9816246032715,0.98,0.217232301831245,-0.533987104892731,-0.118366584181786,-0.393835067749023,0.805442333221436,0.265743404626846,0.112012982368469,0.0248294267803431,2.52308416366577,0.55928099155426,13.1,-105.356155395508,-23.3538379669189,1.88235721222352,0.417253881692886,10.8882521489971,2.41355109214783,0.221665620803833,1.77105093002319,63.8418625129535,9.91333333333333,-2.68214225769043,3.84884476661682,68.9254913330078,0.65919816493988,0.146121576428413,18.0628204345703,20.7617053985596,11.8715953826904,9.50204849243164,-13.5323476791382,24.1,72.7075729370117,-8.16938018798828,1.09773917463083,6.1
8,"UKJ4","UKJ44",0.73085480928421,24.7862319946289,8.67781734466553,5.21347904205322,15.6837682723999,40.5061111450195,0.98,0.217232301831245,-1.37880039215088,-0.305632650852203,-7.78774976730347,1.63013410568237,0.230993285775185,0.190153509378433,0.0421504974365234,1.76929199695587,0.392191201448441,13.1,-40.0311965942383,-8.87353992462158,1.36888199032097,0.303434073925018,9.14396887159533,2.02690362930298,0.221665620803833,1.77105093002319,59.3522029887876,9.3525,-5.79835271835327,3.49082946777344,58.0068130493164,-0.158939927816391,-0.0352315194904804,23.2237701416016,17.1555480957031,2.38346242904663,8.81695175170898,-17.9770641326904,24.1,71.2947235107422,-9.16131782531738,1.01838005640841,6.9
8,"UKJ4","UKJ45",0.796406805515289,29.4187850952148,7.03760814666748,8.83689785003662,11.4124822616577,37.7944602966309,0.98,0.217232301831245,-0.606761813163757,-0.134498238563538,-5.51501703262329,1.3066565990448,0.260751873254776,0.123753666877747,0.0274319332093,1.8463716506958,0.409277111291885,13.1,-174.754211425781,-38.7369995117188,2.18342831001745,0.483990997076035,13.3333333333333,2.95554161071777,0.221665620803833,1.77105093002319,59.0492911215571,9.945,-3.91082382202148,3.26891803741455,94.7708282470703,0.191058725118637,0.0423511527478695,18.4914627075195,27.4494972229004,5.73105573654175,11.3631715774536,-50.9719772338867,24.1,75.8865814208984,-8.32429790496826,0.846600888959172,4.9
8,"UKJ4","UKJ46",0.618246078491211,35.416820526123,7.48904180526733,7.07374000549316,10.9307174682617,34.3121337890625,0.98,0.217232301831245,-0.572643041610718,-0.12693527340889,13.8552207946777,1.33407711982727,0.260520547628403,0.151139318943024,0.0335023924708366,1.10222625732422,0.244325667619705,13.1,-234.023651123047,-51.8749961853027,1.08871540750045,0.241330772638321,10.1408450704225,2.24787664413452,0.221665620803833,1.77105093002319,51.9697563119131,11.4733333333333,-5.58261060714722,3.82522678375244,46.4847221374512,-1.92697024345398,-0.427143067121506,19.5163459777832,22.6812629699707,14.2684354782104,1.06861639022827,50.9528770446777,24.1,73.721435546875,-5.2278938293457,1.16985335576469,2.7
9,"UKK1","UKK11",0.783324241638184,18.5544986724854,19.2674903869629,9.86056613922119,26.8290748596191,22.594202041626,NA,NA,-0.318063795566559,-0.049463614821434,1.1505823135376,1.54276633262634,0.86544144153595,0.199414119124413,0.031011838465929,2.56453371047974,0.398822844028473,13.8,-75.1037445068359,-11.6797409057617,2.82235551100503,0.438917934894562,13.5746606334842,2.11106014251709,0.155514761805534,1.25593566894531,38.2665411805905,9.6,-1.41658973693848,5.57124662399292,91.1813278198242,-0.96662425994873,-0.15032434463501,16.8928661346436,4.98887205123901,0.401564538478851,16.95046043396,-14.4705247879028,34.4,62.4184074401855,-13.4654741287231,0.374180867146202,5.2
9,"UKK1","UKK12",0.754150331020355,28.5302677154541,11.1687393188477,11.4956665039062,14.5854110717773,31.0525951385498,0.39,0.10535653680563,-0.255768537521362,-0.0690945833921432,19.8299255371094,1.04402029514313,0.260756403207779,0.125653743743896,0.0339447259902954,1.28770232200623,0.347866296768188,13.8,-169.959365844727,-45.9136657714844,1.12483097459687,0.303867429494858,7.8907435508346,2.13164472579956,0.27014496922493,2.2843611240387,49.6592469680066,9.83666666666667,-2.73102974891663,2.79173469543457,55.2639350891113,-1.51094365119934,-0.408173829317093,20.7019901275635,20.554780960083,0.398130863904953,6.63073968887329,-56.9034461975098,34.4,77.7146987915039,-7.28777885437012,0.559167312291575,3.6
9,"UKK1","UKK13",0.694321751594543,31.8692531585693,10.819561958313,10.5835609436035,14.8292989730835,28.5829105377197,1.35,0.444308459758759,-0.788901329040527,-0.259641140699387,12.7622041702271,1.13380527496338,0.300057202577591,0.160124972462654,0.0526999123394489,1.49497222900391,0.492021352052689,13.8,-197.471176147461,-64.9911956787109,0.999250759099334,0.328870803117752,8.25082508250825,2.71549010276794,0.329117387533188,2.56116533279419,50.9776023247526,9.85833333333333,-5.096022605896,3.30895447731018,36.7164497375488,-0.971748769283295,-0.319819420576096,21.2116241455078,19.319278717041,0.54071044921875,8.46253395080566,-30.5792770385742,34.4,73.7114868164062,-5.82773017883301,1.39385096678365,4.9
9,"UKK1","UKK14",0.907696485519409,26.7959957122803,7.29585886001587,6.51087236404419,24.774881362915,30.7155094146729,0.466666666666667,0.193413004279137,0.198633313179016,0.082324855029583,-16.172571182251,1.60287916660309,0.367673605680466,0.372116774320602,0.154226183891296,1.98554861545563,0.822923362255096,13.8,-133.956909179688,-55.5193023681641,2.1429692068518,0.888167381286621,15.2073732718894,6.30279350280762,0.414456427097321,3.34473991394043,54.6585225512327,10.03,-6.96648454666138,4.54648971557617,115.050086975098,-0.096362791955471,-0.0399381779134274,15.6720342636108,21.5534381866455,0.763615846633911,13.4350805282593,-13.4967994689941,34.4,73.0925827026367,-10.3470621109009,0.380813829104446,5.3
9,"UKK1","UKK15",0.666119873523712,35.4952201843262,9.78789901733398,10.1642684936523,9.93507385253906,31.3904190063477,1.53,0.557423532009125,0.48540997505188,0.176848977804184,0.120634771883488,1.99250304698944,0.195393249392509,0.140424460172653,0.0511607155203819,1.20538699626923,0.439157545566559,13.8,-217.398788452148,-79.204704284668,0.74529146765089,0.271531373262405,7.59493670886076,2.76705646514893,0.364329099655151,2.96608829498291,52.4886204330293,9.74,-7.96450471878052,3.29235315322876,37.8814468383789,0.224386647343636,0.0817505866289139,19.7479305267334,25.5082855224609,0.979431927204132,4.302170753479,-8.98381042480469,34.4,71.5417022705078,-5.64795970916748,0.192683456361268,3.7
9,"UKK2","UKK21",0.893124461174011,28.9757690429688,9.22157573699951,8.60055446624756,11.165358543396,38.0814743041992,0.3,0.0636098459362984,-0.0910907834768295,-0.0193142369389534,3.16709327697754,1.83507227897644,0.517015099525452,0.186258003115654,0.0394928120076656,2.74216842651367,0.581429719924927,13,-92.5787658691406,-19.6297378540039,2.82148522252812,0.598247468471527,14.1176470588235,2.99340462684631,0.212032824754715,1.64284038543701,56.4682535208091,8.765,0.0457320436835289,3.88921308517456,85.4452514648438,-0.967876672744751,-0.205221623182297,23.3532447814941,6.66744184494019,0.815398693084717,7.08522891998291,-12.5718574523926,25.4,72.8856658935547,-13.7142000198364,0.763031706383211,4.2
9,"UKK2","UKK22",0.594784557819366,33.5808372497559,9.25531387329102,9.43491649627686,9.4426908493042,34.8815879821777,2.1,0.610726952552795,-0.0910907834768295,-0.0264912359416485,0.660556018352509,1.287278175354,0.0977032110095024,0.089774414896965,0.026108406484127,0.668576419353485,0.194436967372894,13,-162.220855712891,-47.1774520874023,0.604783130537307,0.175884455442429,5.58252427184466,1.62352287769318,0.290822356939316,2.34050345420837,56.5949868323829,8.76333333333333,2.78841137886047,2.82955646514893,17.1110916137695,-1.29542946815491,-0.376739859580994,27.754810333252,19.849739074707,0.534709453582764,2.22264552116394,-28.1487236022949,25.4,75.7872085571289,-4.9359245300293,1.84361309147663,3.8
9,"UKK2","UKK23",0.656626462936401,29.7212295532227,10.1612615585327,15.234655380249,8.73879051208496,33.0898933410645,2.45,1.16245889663696,0.0609769336879253,0.0289319083094597,2.24689388275146,0.968493819236755,0.304360836744308,0.0883369147777557,0.0419134795665741,1.55211973190308,0.736438930034637,13,-110.972778320312,-52.6535873413086,1.12167779121497,0.532205820083618,7.14285714285714,3.38909292221069,0.474472999572754,4.06032752990723,55.7332693272819,8.356,-1.40177500247955,2.38750600814819,28.3299674987793,0.295344352722168,0.140132918953896,23.3429317474365,22.0319900512695,0.295949429273605,7.45630025863647,-20.7030162811279,25.4,73.7091979980469,-5.61991119384766,1.52800619285521,4.5
9,"UKK3","UKK30",0.751920461654663,25.652759552002,11.1771049499512,12.14870262146,10.9689531326294,36.6759567260742,2.88,0.540722548961639,-0.0980370789766312,-0.0184065476059914,-0.428055733442307,0.777629494667053,0.242784783244133,0.0620427839457989,0.0116485869511962,0.799374401569366,0.150083243846893,8.2,-34.2691116333008,-6.4340558052063,0.807487893815189,0.151606559753418,4.77941176470588,0.89733874797821,0.18775087594986,1.50575566291809,56.4601437333079,6.235,-4.2881932258606,2.12661123275757,18.1894931793213,-1.10383951663971,-0.207246840000153,24.4791164398193,21.1678810119629,0.191614925861359,6.31447219848633,-11.336519241333,22.9,71.6113052368164,-4.07791233062744,0.176340880723028,3.7
9,"UKK4","UKK41",1.18066394329071,23.5226860046387,7.66169118881226,4.3677134513855,23.2093257904053,36.9985885620117,NA,NA,0.0993167534470558,0.0277303941547871,-0.440513908863068,1.0086407661438,0.42289799451828,0.0913924872875214,0.0255178455263376,1.70488524436951,0.47602379322052,10.9,-5.07533311843872,-1.41709208488464,0.979965412985424,0.273617744445801,9.61538461538461,2.68472719192505,0.279211640357971,2.31026601791382,59.9430519650819,8.36,5.54668426513672,2.67364573478699,46.8303298950195,-0.416405379772186,-0.11626522988081,19.5394420623779,13.492091178894,0.141656264662743,15.4603080749512,-44.3583068847656,26.3,62.9100875854492,-6.70125484466553,0.203522228627225,6.8
9,"UKK4","UKK42",0.798632562160492,25.9452457427979,7.24073934555054,10.7476491928101,9.35962009429932,43.2204627990723,0.86,0.207426562905312,0.704815804958344,0.169997125864029,-17.4903469085693,0.981450378894806,0.0902040004730225,0.163446560502052,0.0394222773611546,1.02847981452942,0.248062834143639,10.9,148.382034301758,35.7888107299805,0.790035401915868,0.190551549196243,6.87022900763359,1.65705585479736,0.241193681955338,1.97207129001617,63.1581029753112,7.76,-3.70080661773682,2.07931780815125,30.2187614440918,1.4401353597641,0.347351551055908,28.3050422668457,10.669584274292,0.181197300553322,1.72239637374878,-50.314151763916,26.3,72.983283996582,-8.45983600616455,1.31195335276968,5.9
9,"UKK4","UKK43",0.608031928539276,29.9952297210693,12.9963579177856,9.43533706665039,11.682279586792,32.9438819885254,2.86,0.682771384716034,0.144801378250122,0.03456861525774,8.89440727233887,1.00696539878845,0.175161421298981,0.112705163657665,0.026906244456768,0.877936363220215,0.20959085226059,10.9,-123.325973510742,-29.4417629241943,0.786730665454855,0.187817201018333,5.4089709762533,1.29129040241241,0.238731250166893,1.85570728778839,52.7917720195434,8.3125,-1.76443064212799,2.52621388435364,38.1300201416016,0.536449193954468,0.128067180514336,25.2019367218018,20.1736145019531,0.251636743545532,6.81836462020874,-29.8469505310059,26.3,73.6673431396484,-4.71310377120972,1.28048554019187,2.9
10,"UKL1","UKL11",0.802082180976868,14.4215450286865,2.63465428352356,1.61478793621063,16.2275581359863,27.62668800354,3.55,0.987440168857574,1.0383106470108,0.288808345794678,6.71181774139404,0.568615436553955,0.207993522286415,0.0628469660878181,0.0174810197204351,0.278322279453278,0.077415943145752,4.4,-44.336254119873,-12.3322248458862,0.174322963981438,0.0484883114695549,4.28571428571429,1.19208073616028,0.278152167797089,2.24957180023193,50.9420041632632,9.36,0.110086627304554,1.18361783027649,54.3615684509277,-1.06685709953308,-0.296748608350754,23.8878288269043,26.67746925354,0.120419196784496,15.5028924942017,-17.7938671112061,23,67.7599105834961,1.16029536724091,2.25883277271723,6.6
10,"UKL1","UKL12",0.656163513660431,12.1219367980957,4.82553577423096,2.3273298740387,15.0131568908691,19.7532558441162,3.34,0.665656387805939,1.0383106470108,0.206933572888374,6.65831422805786,0.648733794689178,0.172025710344315,0.183151751756668,0.0365018360316753,0.455311834812164,0.0907428860664368,4.4,-117.219169616699,-23.3615837097168,1.01906552094522,0.2030980437994,4.13223140495868,0.823546767234802,0.199298322200775,1.57300627231598,41.9486123369619,8.12,-11.7206592559814,1.36850297451019,132.895568847656,0.630520880222321,0.125661760568619,23.6884002685547,16.6366443634033,0.12655209004879,14.6942348480225,-43.1295433044434,23,66.3322296142578,-1.3862624168396,1.39366272824919,6.7
10,"UKL1","UKL13",0.877159714698792,25.0985145568848,3.58820867538452,2.95165205001831,20.0780544281006,28.7587127685547,2.3,0.42437732219696,1.0383106470108,0.191580653190613,3.20433044433594,0.671564817428589,0.0715480521321297,0.0848707929253578,0.0156596694141626,0.558568239212036,0.103062480688095,4.4,18.2031860351562,3.35870409011841,0.450365460496633,0.0830977782607079,4.32692307692308,0.798368752002716,0.184511885046959,1.42452728748322,53.9855072463768,8.405,-2.82654881477356,1.49362730979919,56.8219375610352,2.04807448387146,0.377894073724747,26.8637351989746,13.7525577545166,0.135720565915108,8.58185577392578,-25.3639945983887,23,71.9031753540039,-4.03135919570923,0.988507067210277,6
10,"UKL1","UKL14",0.805494487285614,18.1275177001953,4.84366798400879,4.05276584625244,20.148063659668,24.8672103881836,4.79,0.885425448417664,0.1842170804739,0.0340522937476635,4.59665822982788,0.826439440250397,0.136772826313972,0.0690771862864494,0.0127688311040401,1.07788038253784,0.199244827032089,4.4,-38.8846969604492,-7.18778705596924,0.624502192540984,0.11543844640255,5.54089709762533,1.02422785758972,0.184848740696907,1.27775025367737,53.2737968471219,8.07333333333333,-2.86590170860291,1.44509470462799,60.0000038146973,0.408739149570465,0.0755549147725105,23.6943206787109,20.4053287506104,0.137254551053047,12.8989887237549,-25.7379379272461,23,70.721794128418,-1.23861074447632,1.10589841664406,6.4
10,"UKL1","UKL15",1.33251225948334,7.45670127868652,3.10709047317505,2.04139637947083,38.2228965759277,27.5754280090332,0.4,0.256452083587646,0.212491601705551,0.136234790086746,11.9395408630371,0.49734827876091,0.0736297741532326,0.0705039799213409,0.0452022328972816,0.626547694206238,0.401698648929596,4.4,139.716430664062,89.5764236450195,0.452823709935296,0.290318965911865,2.71186440677966,1.73865818977356,0.641130208969116,5.20336627960205,54.2405864070193,8.235,0.0489652156829834,0.950240910053253,110.380111694336,0.0853098258376122,0.0546947047114372,20.9397964477539,12.547646522522,0.103289239108562,11.6552534103394,-36.201904296875,23,73.2773742675781,-4.63322353363037,0.854677926453704,6.4
10,"UKL1","UKL16",1.29424405097961,15.6083526611328,3.86655402183533,2.27417182922363,33.2805633544922,29.6821002960205,0.34,0.172566741704941,1.20354628562927,0.610858976840973,0.16130419075489,0.421744346618652,0.0886449739336967,0.0692822486162186,0.035164151340723,0.335519701242447,0.170292764902115,4.4,88.0451736450195,44.6872596740723,0.210498680281102,0.106838442385197,3.24483775811209,1.64691483974457,0.507549226284027,3.87050771713257,59.0945108568627,9.02333333333333,-6.80813360214233,0.835320055484772,59.0727996826172,-0.893708825111389,-0.453601211309433,20.539306640625,15.9306840896606,0.116667009890079,20.2590427398682,-39.1918525695801,23,68.7323303222656,-2.57795023918152,1.01873860189496,8.8
10,"UKL1","UKL17",1.37796783447266,11.6521816253662,3.3659815788269,2.32215929031372,39.0551948547363,27.5133724212646,0.55,0.325669825077057,0.228428944945335,0.135258942842484,4.32454490661621,0.499405205249786,0.0452277176082134,0.0649910867214203,0.0384829752147198,0.565536439418793,0.334869384765625,4.4,91.9426879882812,54.4417457580566,0.2322340919647,0.137512072920799,2.1505376344086,1.27339136600494,0.592126965522766,4.89491939544678,55.7497816622999,8.95,-6.42999029159546,1.1755405664444,50.4041366577148,0.701180934906006,0.415188133716583,21.5179748535156,15.8079700469971,0.11174663901329,13.93137550354,-40.6719512939453,23,73.7460708618164,-4.40526437759399,0.75221188811981,6.7
10,"UKL1","UKL18",1.11264872550964,16.1454010009766,5.23295497894287,4.04834413528442,33.4145202636719,28.2406120300293,0.433333333333333,0.102628692984581,0.228428944945335,0.0541000701487064,6.85628366470337,0.88624769449234,0.104791283607483,0.0967304259538651,0.0229091942310333,0.866095542907715,0.205122128129005,4.4,3.00091218948364,0.710722386837006,1.03244837758112,0.244520381093025,8.33333333333333,1.97362875938416,0.236835449934006,1.91362798213959,51.5090275525394,8.56,0.343984961509705,2.09940838813782,154.41552734375,0.565747201442719,0.133988991379738,21.9840774536133,9.97392845153809,0.204916045069695,14.3061447143555,-11.4979114532471,23,69.1440734863281,-7.41041088104248,0.593219237716528,8.8
10,"UKL2","UKL21",0.930257618427277,24.6867771148682,4.85920667648315,3.75867080688477,27.5922622680664,30.7092552185059,0.62,0.223940804600716,1.20354628562927,0.434714704751968,0,0.819753408432007,0.119875974953175,0.0950895920395851,0.0343458727002144,1.07527852058411,0.388385057449341,4.5,-79.2902450561523,-28.6392288208008,0.913846091221786,0.330076515674591,7.17299578059072,2.59084916114807,0.361194849014282,2.77429986000061,53.2221010372914,9.73,-1.95972895622253,2.42185544967651,97.7298049926758,-0.249898940324783,-0.0902622118592262,20.6151218414307,19.0873680114746,0.244668737053871,14.5026597976685,-47.4833068847656,32.3,72.0957641601562,-5.93411922454834,0.909097076642311,6.6
10,"UKL2","UKL22",0.923709869384766,17.8966312408447,6.576735496521,5.90224885940552,31.8274402618408,24.6642417907715,0.23,0.033593662083149,-1.01754331588745,-0.148621752858162,7.0565185546875,1.25846290588379,0.419880121946335,0.120571300387383,0.0176105704158545,1.3451235294342,0.19646792113781,4.5,-80.6058654785156,-11.7732439041138,1.39248583117517,0.203385636210442,10.6471816283925,1.55512094497681,0.146059393882751,1.16084575653076,42.7608272395448,9.475,-5.66042757034302,4.43523406982422,92.2055816650391,0.050480667501688,0.00737317558377981,17.6067790985107,12.5187826156616,0.260413110256195,9.92323017120361,-9.68191814422607,32.3,71.5277938842773,-12.3573665618896,0.37314366500269,7.5
10,"UKL2","UKL23",1.22739613056183,19.8045310974121,3.65626811981201,3.53886485099792,27.7178039550781,32.5816497802734,1.17,0.566226899623871,1.0383106470108,0.502495229244232,-4.31944990158081,0.721839249134064,0.221604645252228,0.0765149593353271,0.0370297655463219,1.85945796966553,0.899893224239349,4.5,-74.4834823608398,-36.0466232299805,0.854567361328038,0.413571804761887,5.88235294117647,2.84679174423218,0.483954608440399,3.79878878593445,57.5669845956109,9.125,-5.11629056930542,1.21196806430817,74.7468719482422,0.901169121265411,0.436124950647354,19.9074306488037,21.624361038208,0.115616954863071,18.1215667724609,-17.0909442901611,32.3,70.304573059082,-2.60429072380066,1.16192154937748,3.9
10,"UKL2","UKL24",0.790061712265015,27.0217056274414,6.35507535934448,12.9415836334229,13.8885927200317,27.6973819732666,8.56,3.50423407554626,0.212491601705551,0.0869883522391319,-3.44818878173828,0.677461743354797,0.169365435838699,0.06331417709589,0.025919122621417,0.925178468227386,0.378743201494217,4.5,-122.840034484863,-50.287410736084,0.509859008376255,0.208722576498985,3.81679389312977,1.56249284744263,0.409373134374619,2.91798567771912,53.7404522518215,8.42,-1.51165223121643,1.47522044181824,53.1652336120605,1.6748880147934,0.685654163360596,24.4284687042236,26.5546054840088,0.253744274377823,10.9050397872925,-15.5841054916382,32.3,68.8647537231445,-0.221861809492111,1.08605171427085,2.9
11,"UKM2","UKM21",0.647770643234253,21.2662773132324,6.54182577133179,9.84150981903076,18.4844799041748,10.4366693496704,1.71,0.525759696960449,1.27125287055969,0.390861690044403,-1.99607050418854,0.878522276878357,0.3282650411129,0.0964327752590179,0.029649393633008,1.6472293138504,0.506460070610046,4.1,-50.7938385009766,-15.6171646118164,1.56194763262709,0.480239242315292,8.84615384615385,2.7198543548584,0.307461798191071,2.03163313865662,42.34855901244,8.865,-3.01640939712524,2.65091729164124,51.3882713317871,0.748294472694397,0.23007196187973,22.4352874755859,9.93227481842041,0.00507549801841378,21.5760669708252,-20.9808464050293,32,57.7683525085449,-2.64849448204041,NA,7.5
11,"UKM2","UKM22",0.739779353141785,21.5361080169678,7.44692707061768,12.9758043289185,16.7534999847412,12.5799570083618,1.03,0.406805872917175,0.827819049358368,0.326953053474426,5.17281150817871,0.831685602664948,0.34339103102684,0.116979368031025,0.0462018400430679,1.01658844947815,0.401508867740631,4.1,-39.898567199707,-15.7582244873047,1.03369341077205,0.408264607191086,5.58252427184466,2.20485782623291,0.394957154989243,2.81501078605652,41.5137228084201,8.48,7.9848484992981,1.96097660064697,60.500316619873,-0.180864617228508,-0.0714337751269341,20.1872119903564,19.9053554534912,0.00366417341865599,23.8872108459473,-23.0766830444336,32,63.5191307067871,0.909565031528473,NA,6.1
11,"UKM2","UKM23",0.557681381702423,18.9788990020752,14.0741634368896,7.6817045211792,24.2039451599121,8.41498374938965,1.78,0.46329253911972,1.19040036201477,0.309833496809006,-2.54346871376038,0.703389465808868,0.342047274112701,0.101152434945107,0.0263276230543852,0.895169854164124,0.232991859316826,4.1,-102.740570068359,-26.7409763336182,0.633767893015945,0.164955019950867,4.81283422459893,1.25266861915588,0.260276705026627,1.9558892250061,36.538841473052,9.2,2.75495457649231,1.65469014644623,56.2897491455078,0.484101146459579,0.126000255346298,20.0104961395264,19.9180393218994,0.00674862507730722,23.50905418396,-20.1509914398193,32,63.2563781738281,2.37696313858032,NA,5.2
11,"UKM2","UKM24",0.82095068693161,13.332239151001,6.04219675064087,3.63681125640869,31.4013633728027,9.99917888641357,5.77,4.07428646087646,2.28428196907043,1.61296701431274,2.70213270187378,0.758682727813721,0.447716474533081,0.127383768558502,0.0899476557970047,1.35251581668854,0.955032467842102,4.1,-150.984252929688,-106.612327575684,0.658790460714129,0.465182185173035,5.30973451327434,3.74928617477417,0.706115543842316,3.56829118728638,41.5349539390578,8.71,3.09844565391541,1.70001125335693,48.8705253601074,1.15860974788666,0.818112373352051,23.1509609222412,24.2546138763428,0.00915784481912851,14.2851114273071,-100,32,60.260498046875,1.5344854593277,NA,3.8
11,"UKM2","UKM25",0.69864422082901,13.6017293930054,6.52249813079834,8.68502044677734,30.6759395599365,10.3868741989136,0.5,0.0992100983858109,1.19040036201477,0.236199468374252,16.0089511871338,1.98919367790222,1.01131463050842,0.171413034200668,0.0340118072926998,3.1282320022583,0.620704412460327,4.1,-157.912811279297,-31.3330917358398,3.42854021858489,0.680291652679443,15.8110882956879,3.13723921775818,0.198420196771622,1.61507081985474,25.5646190555463,11.15,-6.78718852996826,5.40029048919678,76.6087417602539,-0.653075993061066,-0.129583463072777,18.6666278839111,5.14554929733276,0.0489633306860924,10.941309928894,-16.7988166809082,32,67.941650390625,-13.2419986724854,NA,3.7
11,"UKM2","UKM26",0.923181414604187,8.47922039031982,11.8554706573486,2.95634174346924,35.2568855285645,9.75515651702881,0.466666666666667,0.139051020145416,0.927990138530731,0.276509940624237,-10.9503440856934,0.483501046895981,0.131550848484039,0.111577160656452,0.0332462526857853,0.887107312679291,0.264328241348267,4.1,-85.4678039550781,-25.4665412902832,0.535464692796819,0.159550532698631,5.12820512820513,1.52803325653076,0.297966480255127,1.7695255279541,43.2397991369956,9.07,3.31096053123474,1.13299036026001,77.8115539550781,2.26278591156006,0.674234330654144,19.3345718383789,17.241382598877,0.00263081747107208,29.6654853820801,-23.7898807525635,32,60.0434532165527,7.38793992996216,NA,7.2
11,"UKM2","UKM27",0.702784657478333,21.9662818908691,7.19454431533813,11.0702781677246,20.8259143829346,11.6897134780884,2.79,0.281530350446701,1.11507606506348,0.112518906593323,-2.0326976776123,1.05398321151733,0.2685826420784,0.103544481098652,0.0104483561590314,1.84390568733215,0.186062857508659,4.1,-174.379318237305,-17.5960826873779,2.28335698144937,0.230406537652016,9.4017094017094,0.948697626590729,0.100906930863857,0.682563841342926,36.4191649891667,9.305,3.67371582984924,2.49863219261169,53.2935218811035,-0.687705099582672,-0.0693942084908485,21.3314533233643,21.7576351165771,0.00436776550486684,16.9325714111328,-24.7978935241699,32,65.5870666503906,-0.266328990459442,NA,4.2
11,"UKM2","UKM28",1.02860522270203,11.6104955673218,6.16708040237427,3.24283719062805,31.7047080993652,11.8972301483154,0.7,0.324797064065933,1.19040036201477,0.552340805530548,-12.6625928878784,0.688660085201263,0.190279364585876,0.0567057766020298,0.0263112429529428,2.32052612304688,1.07671439647675,4.1,-63.7842102050781,-29.5956058502197,0.757923152129712,0.351673156023026,5.68181818181818,2.63633990287781,0.463995814323425,3.55880236625671,41.7453789487956,8.88,5.60937833786011,1.73834693431854,51.3229446411133,0.68304181098938,0.316928535699844,14.7215023040771,32.8355293273926,0.00346168479882181,24.668701171875,-29.2402267456055,32,62.3181686401367,1.06625819206238,NA,6.4
11,"UKM3","UKM31",0.584842026233673,19.261438369751,6.74965238571167,3.8973491191864,26.6422710418701,9.45015239715576,0.328571428571429,0.0746956095099449,0.596191227436066,0.135534808039665,5.69404983520508,0.431006669998169,0.0768769159913063,0.0689412280917168,0.015672717243433,0.259397566318512,0.0589700043201447,7.9,-84.2065963745117,-19.1430606842041,0.243939995623668,0.0554559640586376,3.57142857142857,0.811908781528473,0.227334454655647,1.79539203643799,32.4507074265583,9.89,-1.83153176307678,1.95068955421448,20.7729473114014,0.247662007808685,0.0563021078705788,21.5309638977051,14.7083940505981,0.00439434871077538,21.3298473358154,-23.1888599395752,27.6,67.0056762695312,1.82689666748047,NA,6
11,"UKM3","UKM32",0.898321449756622,14.1548261642456,4.66697692871094,2.25117206573486,33.1913681030273,9.85290431976318,7.2,2.01635026931763,-1.01754331588745,-0.284961611032486,9.6711597442627,0.661185026168823,0.0724122747778893,0.0609075240790844,0.0170570686459541,0.739687979221344,0.207148611545563,7.9,-75.9099731445312,-21.2584838867188,0.37477831193602,0.104956157505512,3.37837837837838,0.946110248565674,0.28004863858223,1.75578129291534,46.9389236333724,8.29,-3.26394820213318,1.39004504680634,23.6124629974365,0.505446672439575,0.141549646854401,24.7409534454346,19.4529685974121,0.00428112735971808,18.0434741973877,-100,27.6,62.9899559020996,1.17800390720367,NA,5
11,"UKM3","UKM33",0.521623134613037,19.6700420379639,8.70079517364502,10.3445138931274,26.1145153045654,10.2323036193848,1,0.51676744222641,1.1155800819397,0.576495468616486,-12.8392133712769,0.500679552555084,0.0683454945683479,0.0328058376908302,0.0169529896229506,0.232374668121338,0.120083659887314,7.9,7.97392463684082,4.12066459655762,0.170920057716483,0.0883259177207947,1.56862745098039,0.810615599155426,0.51676744222641,3.20940017700195,42.3274851001699,9.05,-4.19674777984619,1.0755627155304,27.0515613555908,0.466573983430862,0.241110250353813,21.2055358886719,18.3270721435547,0.00174829759635031,27.9916019439697,-20.1030654907227,27.6,59.7742805480957,3.57331037521362,NA,9
