"trump_vote","host_imm","unemp","male","college","white","home_owner","age","weight"
NA,7.5,0,1,0,1,0,58,3.956533
NA,5,0,0,1,0,0,32,0.4403795
0,7.5,0,1,0,1,0,21,14.24855
0,5,0,1,1,1,1,31,2.157649
NA,10,0,1,1,1,1,28,0.519457
0,0,1,0,0,0,0,29,2.087094
1,10,1,0,0,1,1,58,0.5367603
0,7.5,0,0,0,1,1,63,0.5836195
1,5,0,0,0,1,1,56,0.9589048
0,5,0,0,0,1,1,59,2.462153
1,7.5,0,0,0,1,1,48,0.3154224
1,7.5,0,0,1,0,0,39,0.4395172
NA,10,0,0,0,1,1,32,0.7623298
0,0,0,1,1,1,1,34,0.7328388
1,10,0,1,0,0,0,32,0.6366242
1,10,0,1,1,0,1,52,0.429603
0,0,0,0,1,1,0,34,0.895231
1,2.5,0,0,1,1,0,44,1.461417
1,10,0,0,1,1,1,45,1.075867
1,2.5,0,1,0,1,1,74,0.6537101
0,0,0,1,0,1,1,88,1.471281
1,7.5,0,0,0,1,1,54,0.2227662
1,10,0,0,1,1,1,60,1.418089
0,0,0,0,0,1,0,56,0.3311932
0,0,0,0,1,1,0,51,0.3340094
0,0,0,0,1,1,0,46,0.5075314
0,5,0,0,1,1,1,61,1.800521
0,2.5,0,0,1,1,0,61,0.9551017
0,0,0,0,1,1,1,62,1.557918
1,7.5,0,0,1,1,1,58,0.5942847
0,0,0,0,1,1,1,59,1.055442
1,10,0,0,1,1,1,67,0.7030719
0,2.5,0,0,0,1,0,71,0.4665948
1,10,0,0,0,1,0,70,0.5746569
0,2.5,0,0,1,1,1,68,0.736976
1,10,0,0,0,1,1,66,1.145601
0,0,0,0,0,1,1,65,0.4642463
1,5,0,0,0,1,1,76,0.223025
1,10,0,0,0,1,1,73,1.459249
1,2.5,0,0,1,1,1,68,0.233474
0,0,0,0,0,1,1,74,0.3411242
0,2.5,0,0,1,1,1,71,0.5538295
1,10,0,1,0,1,1,42,1.440816
NA,0,0,0,0,1,0,18,0.3238198
0,5,1,0,1,1,1,53,2.777684
0,0,1,0,1,1,1,61,1.116878
1,7.5,0,0,1,1,1,49,2.755361
1,7.5,0,0,1,1,1,58,1.761839
0,2.5,0,0,1,1,1,46,0.4211005
0,0,0,0,1,1,1,60,0.7781164
1,7.5,0,0,1,1,0,57,1.060665
0,0,0,0,1,1,1,36,0.3997808
0,0,0,0,1,1,0,34,0.6759581
0,0,0,1,0,1,0,25,0.951859
1,10,0,1,0,0,1,63,1.124414
0,0,0,1,1,1,0,42,0.5578483
0,10,0,0,0,1,1,74,1.560356
1,10,0,0,0,1,1,67,1.387513
1,10,0,1,0,1,1,64,0.295405
0,2.5,0,1,0,1,1,63,1.140514
0,10,0,1,0,1,1,62,0.2957302
1,5,0,1,0,1,0,63,0.4417995
NA,5,0,1,1,1,0,25,0.5816058
0,2.5,0,1,1,1,1,53,0.4982853
1,10,0,1,1,1,0,57,0.6822921
0,2.5,0,0,0,1,1,55,0.436637
NA,10,0,0,0,1,1,55,0.5728995
0,0,0,0,0,1,1,61,0.7296897
0,0,1,0,0,1,0,56,1.592806
NA,7.5,0,0,0,1,1,38,1.721951
NA,5,0,0,0,1,0,35,2.419287
0,2.5,0,1,1,1,1,54,0.3678316
0,7.5,0,1,1,1,0,61,1.075205
0,0,0,1,1,1,1,57,0.6942066
0,2.5,0,1,1,1,1,45,0.4546526
1,10,0,1,1,1,1,59,1.506443
0,2.5,0,1,1,1,0,58,0.6950001
1,5,0,1,1,1,1,59,1.144632
1,7.5,0,1,1,1,1,64,1.371464
0,0,0,1,1,1,1,64,0.9284269
NA,0,0,1,1,0,1,46,0.2278645
1,10,0,1,1,0,1,47,0.547879
0,0,0,1,1,1,1,28,0.2842714
NA,2.5,0,1,0,1,1,25,0.2618197
1,2.5,0,0,0,0,1,75,0.2179252
1,5,0,1,1,1,1,42,1.340376
1,10,0,1,0,1,1,64,0.6780765
1,7.5,0,1,0,1,1,70,0.5482647
NA,10,0,1,0,1,0,32,0.6372896
1,10,0,0,0,1,0,35,0.7269953
1,10,0,1,1,1,0,26,1.321282
NA,5,0,0,0,0,0,31,0.7849802
1,10,0,1,1,0,0,45,0.1096404
1,10,0,1,1,1,1,63,0.9971054
0,10,0,0,0,0,0,28,0.2502246
NA,2.5,0,0,0,1,0,26,2.280382
NA,7.5,0,0,0,1,0,42,5.000656
NA,5,0,0,0,1,0,44,1.685289
1,5,0,0,1,1,1,42,2.108202
1,10,0,0,0,1,1,34,2.291225
1,10,0,0,1,1,0,39,1.882408
NA,2.5,0,0,0,0,0,34,0.9285288
NA,5,1,0,0,0,1,26,1.950082
NA,5,0,0,0,0,0,21,0.6859872
1,10,0,1,0,1,1,64,3.032645
1,10,0,1,0,1,1,60,0.796697
1,7.5,0,1,1,1,1,54,1.380229
1,2.5,0,1,1,1,1,21,3.963229
NA,5,0,1,0,1,1,33,0.3037713
1,5,0,1,1,1,1,33,0.413957
0,0,0,1,1,1,0,41,0.9939316
NA,0,1,1,1,1,0,31,2.785414
NA,10,0,1,1,1,0,24,0.4087945
0,0,0,1,1,1,0,26,0.1025918
1,5,0,0,0,1,1,53,0.9201512
1,10,0,0,0,1,0,58,1.706781
1,7.5,0,0,0,1,1,45,0.6637358
0,5,0,0,0,1,0,60,0.4640697
NA,2.5,0,0,0,1,1,33,0.2299769
0,2.5,0,1,0,0,1,50,6.194056
0,2.5,1,1,1,0,0,34,1.909972
0,0,0,0,1,0,1,62,0.4048775
NA,0,0,0,0,1,0,20,0.3436111
0,7.5,0,0,0,0,0,64,1.690101
1,7.5,0,0,1,1,1,43,1.627721
NA,10,0,0,1,1,1,34,1.685669
0,5,0,0,1,1,1,39,1.174754
1,10,0,1,0,1,1,78,0.843714
1,5,0,1,0,1,1,65,6.165582
1,10,0,1,0,1,1,69,2.003075
NA,0,0,0,1,1,0,45,0.1080981
1,7.5,0,0,0,1,1,47,1.53759
0,10,0,0,0,1,1,54,0.2952485
0,5,0,0,0,1,1,46,0.2842168
0,2.5,0,0,0,1,1,45,0.4632074
0,5,0,0,0,1,0,51,0.8549936
0,0,0,0,1,1,1,63,1.199777
0,0,0,0,1,1,1,60,0.5210565
0,0,0,0,1,1,1,58,1.091098
0,2.5,0,1,0,1,0,56,0.4695379
0,2.5,0,0,0,1,1,72,0.5335784
1,10,0,0,0,1,1,86,0.2764646
0,2.5,0,0,0,1,1,68,0.2540453
1,7.5,0,0,0,1,1,74,0.540093
1,10,0,0,0,1,1,69,0.7800727
1,10,0,0,0,1,1,76,0.3939963
0,0,0,0,0,1,1,65,0.5913132
1,7.5,0,0,0,1,1,69,0.2769154
1,10,0,0,0,1,1,73,0.5503906
0,2.5,0,0,1,1,1,58,0.5947531
0,10,0,0,1,1,1,56,0.6627609
0,0,0,0,1,1,1,52,1.400596
0,0,0,0,1,1,1,63,1.36772
1,10,0,0,1,1,0,45,6.339869
0,0,0,0,1,1,1,58,1.821186
1,7.5,0,0,1,1,0,54,0.7125401
0,2.5,0,0,1,1,1,59,0.9704176
0,0,0,0,1,1,1,45,0.4951022
NA,7.5,0,1,1,0,1,55,0.2702523
1,10,0,1,0,0,1,49,2.644247
0,0,0,0,1,1,0,24,1.029829
0,0,0,0,1,1,0,38,0.8168926
0,0,0,0,1,1,0,31,0.297129
0,0,0,0,1,1,0,44,0.8157483
0,7.5,0,0,1,1,1,34,0.7089
0,0,0,0,1,1,1,38,0.5000896
0,2.5,0,0,1,1,1,39,0.8039634
0,2.5,0,1,0,1,1,24,2.686037
0,2.5,0,0,1,0,1,56,0.7561869
0,2.5,0,1,1,0,1,35,0.7024867
0,5,0,1,1,1,0,36,1.630848
0,10,0,0,1,0,1,58,0.4502285
0,0,0,0,0,1,1,80,1.322078
0,0,0,0,0,1,1,69,1.446364
1,10,0,0,0,1,1,69,1.972243
0,2.5,0,1,0,1,0,53,0.5693258
1,7.5,0,1,0,1,0,52,1.561009
1,5,1,1,0,1,1,61,1.292082
1,10,0,1,0,1,1,62,0.9040926
NA,7.5,0,1,1,1,0,48,0.0516105
1,7.5,0,1,0,1,1,57,0.9930187
1,10,0,1,0,1,0,61,0.6869064
1,10,0,1,0,1,0,63,1.154065
1,10,0,1,0,1,1,55,0.1526564
0,10,0,1,0,1,1,62,1.130522
NA,10,0,1,0,1,0,59,0.8183713
1,10,0,1,1,1,1,53,1.475851
NA,10,0,1,1,1,0,63,0.311837
0,5,0,1,1,1,1,55,0.6857306
NA,10,0,0,0,0,0,56,3.846357
0,2.5,0,0,0,0,0,29,0.3740519
1,10,0,0,0,1,1,48,0.8545696
0,5,0,0,1,0,0,38,0.2621791
1,10,0,1,1,1,1,51,1.232049
1,10,0,1,1,1,1,52,0.5297106
1,10,0,1,1,1,1,57,0.6991975
0,7.5,1,1,1,1,1,55,0.6036283
1,2.5,1,1,1,1,1,61,1.521185
0,7.5,0,1,1,1,0,50,0.1765256
0,0,0,1,1,1,1,56,1.849057
0,0,0,1,1,0,0,60,0.730633
0,2.5,1,0,1,0,0,61,0.5244288
0,7.5,0,0,0,0,1,54,0.9467937
1,2.5,0,0,1,0,1,57,0.7811253
0,2.5,0,1,0,0,0,52,0.7068944
0,5,0,0,0,1,0,26,0.6021715
0,0,0,0,1,0,0,57,0.6858483
0,2.5,0,1,1,1,0,34,1.238799
0,10,0,0,1,1,0,53,0.2808138
1,5,0,1,0,0,0,58,0.3465328
0,2.5,0,0,1,0,1,66,0.1990302
0,10,0,1,1,1,1,60,0.5698347
0,2.5,0,1,1,0,1,42,1.250258
0,10,0,0,0,1,0,24,0.6947254
0,0,0,0,1,1,1,43,0.7958975
NA,2.5,0,1,1,0,0,23,0.2977468
0,0,0,0,0,1,1,54,1.241778
1,10,0,1,0,1,1,49,0.9625681
0,2.5,0,0,1,1,1,69,1.134041
1,10,0,1,0,1,0,36,1.470125
0,2.5,0,1,1,1,1,63,0.807883
1,7.5,0,1,1,1,1,57,1.607638
0,0,0,0,1,1,0,70,1.011001
1,10,0,1,0,0,0,32,0.9032358
1,10,0,0,1,1,1,59,0.909953
1,10,0,0,0,1,0,40,0.973045
0,7.5,0,0,0,1,0,30,0.8106206
NA,0,0,0,0,0,0,31,0.5822387
NA,0,0,0,0,0,1,43,2.634667
0,7.5,0,1,0,1,1,49,1.374035
1,10,0,1,0,1,1,56,0.5402487
1,10,0,1,0,1,1,55,1.105403
0,2.5,0,1,0,1,1,62,1.97947
NA,2.5,0,1,0,1,1,27,5.129074
NA,7.5,0,1,1,1,1,36,0.7304148
1,10,0,1,0,1,1,36,1.000799
1,5,0,1,0,1,1,36,1.952098
1,10,0,0,0,1,1,40,1.632766
0,0,0,1,1,1,1,41,0.5441808
1,10,0,1,1,1,0,38,0.509891
0,0,0,1,1,1,0,35,1.061861
NA,2.5,0,1,1,1,1,39,1.876732
0,2.5,1,0,1,0,0,61,0.8906489
1,10,0,1,0,0,0,53,0.4188626
0,5,0,1,0,0,1,73,0.2864168
0,2.5,0,1,1,0,1,67,0.1126333
1,10,0,0,0,1,1,33,0.9240698
0,2.5,0,0,1,1,0,33,0.4576726
0,2.5,0,0,1,1,1,34,0.8826821
1,10,0,0,1,1,1,37,1.759125
1,7.5,0,1,0,1,1,76,1.490641
1,7.5,0,1,0,1,1,72,0.9348384
1,10,0,1,0,1,1,77,1.134998
0,0,0,0,1,1,0,28,0.6898561
NA,2.5,0,0,1,1,0,27,2.334853
0,0,0,0,1,1,1,28,0.4558195
0,0,0,0,1,1,0,28,0.5817672
1,5,0,0,1,1,1,25,0.1769716
1,10,0,0,1,1,0,48,0.7122957
0,2.5,0,0,0,1,1,54,0.890839
1,10,0,0,0,1,1,51,0.623018
1,10,0,0,0,1,1,58,0.754941
1,5,0,0,0,1,1,60,1.143128
1,2.5,0,0,0,1,1,61,1.572295
1,10,0,0,0,1,1,62,0.9231198
1,10,0,0,1,1,1,58,1.108476
1,10,0,0,1,1,1,58,0.7774486
1,10,1,0,0,1,1,55,0.9960795
0,0,0,0,0,0,0,45,0.8349043
0,2.5,0,0,1,1,1,62,1.604774
1,5,0,0,1,1,1,47,1.205509
0,2.5,0,0,1,1,1,47,0.636587
1,10,0,0,1,1,1,58,1.228358
1,5,0,0,1,1,1,63,1.744656
1,7.5,0,1,0,1,1,64,0.5719637
0,0,0,1,0,1,1,60,1.272323
0,0,0,0,0,1,1,69,0.5232722
1,10,0,0,0,1,1,79,0.726951
0,0,0,0,1,1,1,74,0.702356
1,10,0,0,0,1,1,73,0.8040483
0,0,0,0,1,1,0,54,0.04918193
0,0,0,0,1,1,1,57,1.821186
1,10,0,0,1,1,1,51,1.223572
1,5,0,0,1,1,1,61,0.6951265
0,0,0,0,1,1,1,56,1.633369
1,10,0,0,0,0,1,66,6.01012
0,0,0,1,0,0,1,63,0.9711939
1,10,0,1,1,0,0,25,1.773315
NA,2.5,0,0,0,0,0,23,1.743393
NA,5,0,0,1,1,1,36,0.1519594
0,2.5,0,0,0,0,1,41,1.229937
0,5,0,1,1,0,1,83,0.4528153
1,10,0,1,1,0,0,72,0.8822211
1,10,0,0,1,0,1,41,1.936814
1,7.5,0,1,1,0,1,56,0.5806095
1,10,0,0,0,0,1,58,0.4882242
0,0,0,1,0,1,0,27,2.713663
NA,5,0,0,0,0,0,71,0.07782472
NA,5,0,0,1,0,0,70,0.1627369
0,2.5,0,0,0,0,1,73,3.090206
0,7.5,0,0,1,0,0,52,0.407433
1,10,0,0,0,1,1,67,0.7483
0,2.5,0,0,0,1,1,78,1.582779
0,0,0,0,0,1,1,69,0.8757679
1,10,0,1,1,1,0,59,0.9939786
NA,7.5,0,1,1,1,0,54,0.2495228
1,10,0,1,0,1,1,53,0.5029301
1,10,0,1,0,1,1,63,0.9268251
0,0,0,1,1,1,1,64,1.285557
NA,10,0,1,0,1,0,54,0.3923881
0,5,1,1,1,0,0,61,0.7826947
1,7.5,0,1,1,1,1,56,0.9127446
1,10,0,1,1,1,1,49,1.100004
0,5,0,1,1,1,1,46,0.3465853
0,2.5,0,1,1,1,1,56,0.7460132
1,10,0,0,0,1,0,63,1.208401
0,2.5,0,0,0,1,0,61,1.31019
1,10,0,0,0,1,1,46,1.148554
0,0,0,0,1,0,0,35,0.4051583
0,2.5,0,0,1,0,0,31,0.1048468
0,0,0,0,0,1,1,44,0.4540353
NA,10,0,0,0,1,0,35,2.414493
1,2.5,0,1,1,1,0,51,0.6879618
1,7.5,0,1,1,1,1,62,1.536534
1,10,0,1,1,1,1,64,1.251807
0,2.5,0,1,1,1,0,62,0.7858186
0,0,1,1,1,1,0,56,0.8070609
1,7.5,0,1,1,1,1,45,0.5915042
0,0,0,1,1,1,1,50,0.7487212
0,2.5,0,1,1,1,1,57,1.201885
1,5,0,1,1,1,1,62,1.384737
0,7.5,0,1,1,1,1,45,0.4455473
NA,7.5,0,1,1,1,1,25,0.3809262
NA,0,1,1,1,1,0,25,0.2061896
0,0,0,0,1,0,1,64,0.4266594
0,7.5,0,1,0,1,0,57,1.098056
0,0,0,0,1,1,1,50,0.762
0,2.5,0,0,0,1,0,21,0.5124872
0,2.5,0,0,1,1,0,47,1.203239
0,2.5,0,0,0,0,0,27,0.6486907
NA,5,0,0,0,1,0,27,0.05845626
1,10,0,1,0,1,1,77,1.497021
0,0,0,0,1,0,0,38,0.663049
0,0,0,1,0,1,1,29,2.49524
1,10,0,1,1,1,1,49,0.4951991
0,2.5,0,1,1,1,1,29,0.3175188
0,2.5,0,0,0,1,0,60,1.033027
0,0,0,1,1,1,1,55,0.08685782
0,0,0,1,1,1,1,50,0.4803145
1,7.5,0,0,0,1,1,44,0.6574346
NA,5,0,1,0,0,0,30,1.88166
1,0,0,1,0,1,0,26,1.955292
0,10,0,1,0,0,0,64,10.95344
NA,2.5,0,0,1,0,0,70,0.9499876
0,7.5,0,1,1,1,1,34,0.7697833
0,5,0,1,1,1,1,39,2.410514
1,7.5,0,0,1,0,0,62,0.5262908
0,7.5,0,1,0,0,1,63,0.1910516
NA,2.5,0,1,1,0,0,28,4.21923
1,7.5,0,1,1,0,0,77,0.2905805
0,0,0,1,0,0,0,72,0.2123949
0,2.5,0,1,1,0,1,82,0.8802201
0,2.5,0,1,0,0,0,69,4.139216
0,0,0,1,1,0,0,74,0.4172761
0,2.5,0,1,1,0,1,65,0.2239707
1,10,0,0,0,1,0,44,8.618559
0,0,0,0,0,1,0,37,0.4390405
1,10,0,0,0,1,0,42,1.186074
0,2.5,0,0,1,1,1,32,0.7751975
0,0,0,0,1,1,0,36,0.8826821
0,0,0,1,0,1,1,75,0.4318572
1,10,0,1,0,1,1,70,1.04464
1,7.5,0,1,0,1,1,77,0.8304464
1,10,0,1,0,1,1,84,0.3921847
1,10,0,1,0,1,1,65,1.497021
1,10,0,1,0,1,1,77,0.7808995
1,10,0,1,1,0,1,60,0.10851
1,10,0,1,1,0,0,51,0.08780679
0,10,0,0,0,1,0,58,0.4952714
NA,0,0,0,1,1,0,56,1.747521
0,2.5,0,0,0,1,1,56,1.25969
1,10,0,0,0,1,1,52,0.6196039
0,0,0,0,0,1,1,57,0.2786937
1,5,0,0,1,1,0,51,1.500934
NA,0,0,0,1,1,1,57,1.840076
0,0,0,0,1,1,1,58,0.513267
0,2.5,0,0,1,1,0,55,1.655079
1,10,0,0,1,1,1,46,1.363241
0,0,0,1,0,1,1,57,2.600533
0,0,0,1,0,1,0,49,1.072753
1,5,0,1,0,1,1,53,1.533721
0,0,0,1,0,1,1,51,0.8834497
0,2.5,0,1,0,1,1,55,1.025182
1,5,0,1,0,1,0,52,2.020604
0,5,0,0,0,1,1,76,0.3528622
0,10,0,0,1,1,1,74,2.212237
0,0,0,0,0,1,1,71,0.2697304
0,2.5,0,0,1,1,1,66,0.9238068
0,0,0,0,1,1,1,74,0.5470881
1,10,0,0,0,1,1,74,0.9654354
1,7.5,0,0,1,1,1,79,0.6145959
0,7.5,0,0,1,1,1,59,0.4451606
0,5,0,0,1,1,1,50,0.52345
1,10,0,0,1,1,1,57,1.637615
1,10,0,0,1,1,1,45,1.330814
0,5,0,0,1,1,1,60,0.7132713
1,10,0,1,0,0,1,60,0.759534
1,7.5,0,1,0,0,0,61,0.9919147
1,10,0,1,0,0,1,64,0.9531895
1,0,0,0,1,1,1,30,0.3682929
0,5,0,0,1,1,1,40,0.2157908
1,10,0,0,1,1,1,32,0.7335243
0,0,0,0,1,1,1,35,0.7485439
0,0,0,0,1,1,1,43,0.4518972
1,10,0,0,0,0,1,51,0.239801
0,7.5,0,0,1,0,1,54,1.199777
NA,7.5,0,0,1,0,0,68,0.1337737
0,5,0,0,1,0,1,70,0.4423769
0,0,0,1,1,1,0,35,0.07891744
NA,0,0,1,1,1,1,38,0.08861664
0,0,0,1,1,1,1,37,1.137024
NA,5,0,1,1,1,1,31,0.3301325
0,2.5,0,0,1,0,0,45,0.1849197
0,0,0,0,0,1,1,65,0.06083292
1,7.5,0,0,0,1,1,73,1.673795
1,2.5,0,0,0,1,1,66,1.981693
1,10,0,0,0,1,0,70,12.65735
0,0,0,0,0,1,0,66,0.4472992
1,10,0,0,0,1,1,67,1.17637
NA,10,0,0,0,1,1,77,0.402695
1,10,0,1,0,1,1,60,0.277374
1,5,0,1,0,1,1,61,1.100671
0,0,0,1,0,1,1,55,0.4213236
0,2.5,1,1,1,1,0,59,0.4805234
1,10,0,1,0,1,1,52,0.1854527
1,7.5,0,1,0,1,1,56,1.119737
1,7.5,0,1,0,1,1,62,0.6211798
1,10,0,1,0,1,1,62,0.6839557
0,2.5,0,1,1,1,1,52,0.8706575
0,0,0,1,1,1,0,54,0.8358728
0,2.5,0,1,1,1,1,51,0.5508978
0,5,0,1,1,1,1,63,0.6876194
0,0,0,1,1,1,1,56,0.3445782
1,5,0,1,1,1,0,58,0.8496762
1,10,0,0,0,1,1,60,1.379353
0,7.5,0,0,0,1,1,57,0.5260186
1,10,0,0,0,1,1,59,0.3834943
1,10,0,0,0,1,1,54,1.316225
0,0,0,0,0,1,0,56,13.68089
0,0,0,0,1,0,1,34,0.2885013
0,0,0,1,1,1,1,61,1.075205
0,0,0,1,1,1,0,55,0.7408278
0,2.5,0,1,1,1,1,60,0.8992612
1,10,0,1,1,1,1,62,1.218956
1,10,0,1,1,1,1,63,0.9080544
1,10,0,1,1,1,1,62,1.099178
1,10,0,1,1,0,1,64,1.243527
0,0,0,1,1,1,0,29,0.0001000287
NA,5,1,0,0,0,0,45,0.331813
0,7.5,0,0,0,0,1,63,0.7282765
0,0,0,0,0,1,0,26,0.1971316
0,0,0,0,1,1,1,68,0.4192318
1,5,0,0,0,1,1,67,0.7177713
NA,5,0,0,0,1,0,43,0.1474944
1,10,0,0,0,0,1,30,0.5318082
0,0,0,1,0,1,1,64,0.667445
0,7.5,0,1,1,1,1,68,0.3005438
0,0,0,1,1,1,1,69,0.7637553
NA,10,0,1,0,1,1,35,0.294102
1,7.5,0,0,1,1,1,45,0.8240841
0,2.5,0,0,0,0,0,33,0.7163283
1,10,0,1,1,1,1,66,1.511385
1,7.5,0,0,1,0,1,57,0.4050383
0,2.5,0,1,1,1,0,93,1.190398
0,2.5,0,1,1,1,1,31,1.57646
0,0,0,1,0,1,0,41,1.020015
0,0,0,1,1,1,0,44,0.7874923
1,7.5,0,1,1,1,1,44,1.005974
1,5,0,1,0,0,1,35,3.571968
1,5,0,1,0,0,1,42,3.29517
0,5,0,0,0,0,0,83,1.759542
0,10,0,1,1,0,1,53,1.439416
NA,0,0,0,0,1,0,29,0.6741792
1,7.5,0,0,0,1,0,41,1.341413
0,0,0,0,1,1,0,30,1.787427
NA,2.5,0,0,1,1,1,39,0.2154613
1,5,0,1,0,1,1,65,1.423194
1,7.5,0,1,0,1,1,79,2.269383
1,10,0,1,0,1,1,71,10.86295
1,10,0,1,0,1,0,84,1.347903
NA,2.5,0,1,0,1,1,69,1.587433
1,10,0,1,0,1,1,76,0.1861558
0,2.5,0,1,1,0,0,53,0.2711281
0,0,0,0,1,1,0,26,0.9749197
1,10,1,0,0,1,1,57,1.419741
1,7.5,0,0,0,1,1,52,1.27923
0,7.5,0,0,0,1,1,64,0.3510725
0,10,0,0,1,1,1,46,1.25969
1,2.5,0,0,1,1,1,64,1.623778
1,10,0,0,0,1,1,62,0.5479039
0,0,0,0,1,1,0,58,0.8047215
1,10,0,0,1,1,1,51,0.8739826
1,5,0,1,0,1,1,52,0.6872315
1,10,0,1,0,1,1,56,1.445383
NA,5,0,1,0,1,0,60,0.6813974
1,5,0,1,0,1,1,51,0.5625367
1,10,0,1,0,1,1,64,2.555209
0,2.5,1,1,0,1,0,45,0.381339
1,7.5,0,1,0,1,1,64,1.825624
0,10,0,1,0,1,0,56,0.6232941
1,10,0,0,0,1,1,69,0.4703911
1,10,0,0,0,1,0,69,1.19663
1,5,0,0,0,1,0,82,0.9833073
1,10,0,0,0,1,1,65,1.069972
1,10,0,0,0,1,1,73,0.6385598
0,7.5,0,0,1,1,0,65,0.3358252
1,10,0,0,1,1,1,62,1.163166
NA,2.5,0,0,1,1,1,62,0.25574
1,10,0,0,1,1,1,57,1.253284
0,0,0,0,1,1,1,58,0.5839047
1,2.5,0,0,1,1,0,54,1.203975
0,0,0,0,1,1,1,62,0.9536833
1,5,0,0,1,1,1,54,0.9553923
NA,5,0,0,1,1,1,58,0.1739896
1,10,0,0,1,1,0,61,0.1830033
0,0,0,0,1,1,1,60,0.6981484
1,10,1,0,0,0,1,67,8.215292
1,10,0,1,0,0,0,56,1.267981
1,7.5,0,1,0,0,1,55,0.7704182
0,0,0,0,1,1,0,26,0.9637823
1,10,0,0,1,1,1,25,0.3323282
0,0,0,0,1,1,1,29,0.2833956
1,0,1,0,0,0,1,56,0.325318
0,0,0,0,1,1,0,33,0.9140545
0,0,0,0,1,1,1,40,1.867681
0,0,0,0,1,1,0,33,0.4677864
0,5,0,0,1,1,1,32,0.8111338
0,2.5,0,0,1,1,0,35,0.7561211
NA,0,0,1,1,0,0,26,0.1274278
0,2.5,0,0,0,0,1,74,0.5273996
1,5,0,1,0,1,1,35,1.983822
0,2.5,0,1,1,1,0,34,0.8730256
0,0,0,1,1,1,0,39,0.06895706
0,2.5,0,1,1,1,0,30,0.4494322
0,0,0,1,1,1,0,37,1.126631
0,7.5,0,0,1,0,1,63,0.3159769
0,0,0,0,1,0,1,63,0.3812641
0,2.5,0,0,1,0,0,49,0.5094918
1,7.5,0,0,0,1,1,70,1.981011
NA,7.5,0,0,0,1,1,78,2.172521
1,7.5,0,0,0,1,1,72,1.906997
0,7.5,0,0,0,1,1,71,1.138955
1,10,0,1,1,1,1,46,0.08708708
0,10,0,1,1,1,1,64,0.3301285
1,7.5,0,1,1,1,1,50,0.7352646
1,7.5,0,1,0,1,0,57,1.329054
1,10,0,1,1,1,0,53,2.169016
1,7.5,1,1,0,1,1,53,2.153861
1,7.5,0,1,0,1,0,55,0.9066209
0,2.5,0,1,0,1,1,45,1.147471
1,5,0,1,1,1,1,62,0.5558617
1,10,0,1,1,1,1,51,2.35803
1,5,1,1,0,1,0,59,1.237053
0,0,0,1,1,1,0,29,0.9432847
NA,0,0,1,1,1,0,25,0.5711227
0,2.5,0,1,1,0,1,55,0.6857306
1,5,0,1,1,1,1,50,0.5062148
0,0,0,1,1,1,1,53,0.5853829
0,5,0,1,1,1,0,61,0.710883
1,7.5,0,1,1,1,0,62,1.320052
1,2.5,0,0,0,1,0,56,0.4265089
0,0,0,0,0,1,1,58,0.1174615
NA,5,0,0,0,1,1,49,1.6811
NA,7.5,0,0,0,1,1,63,0.8081128
0,0,0,0,1,0,0,33,0.5858909
0,10,0,0,1,0,0,32,0.7670869
NA,7.5,0,0,0,1,1,31,1.581956
1,7.5,0,0,0,1,1,42,0.8629437
0,0,0,1,1,1,1,48,0.212413
0,7.5,0,1,1,1,1,47,0.6175968
1,7.5,0,1,1,1,1,51,0.2541318
0,2.5,0,1,1,1,1,46,1.038709
0,0,0,1,1,1,1,59,0.3886794
1,7.5,0,1,1,1,1,53,0.5474572
NA,10,0,0,1,0,0,52,0.09800164
0,5,0,0,0,0,1,51,1.878632
1,10,0,1,0,0,1,55,0.5638759
0,2.5,0,0,1,1,0,32,0.7108137
1,10,0,1,1,1,1,41,1.342239
NA,0,0,0,0,0,0,47,0.1843915
NA,5,0,1,0,0,0,30,9.506705
1,10,0,1,1,1,1,56,0.2039561
1,10,0,0,0,1,0,21,0.5647064
0,0,0,0,0,1,0,18,0.9853544
1,7.5,0,0,1,1,1,51,0.9414671
1,10,0,1,0,1,1,56,0.7226203
0,5,0,0,1,0,0,51,0.02602011
1,10,0,1,1,1,1,54,0.4756279
1,10,0,0,0,1,0,27,2.148999
0,10,0,0,0,1,1,29,1.610076
NA,5,0,0,0,0,0,29,0.2520819
0,2.5,0,1,1,1,1,29,1.740009
0,5,0,0,0,1,0,20,0.8894048
NA,2.5,0,0,1,1,0,23,0.2303967
NA,5,0,0,0,0,0,29,6.463401
0,2.5,0,1,0,1,0,21,0.4001607
0,0,0,1,0,1,1,31,1.610411
0,0,0,1,0,1,0,32,1.819963
NA,7.5,0,0,0,1,0,36,1.668273
NA,5,0,0,0,1,0,34,1.337682
NA,7.5,0,0,0,1,0,37,0.2563341
1,5,0,1,1,1,1,34,0.2614697
1,10,1,1,1,1,1,39,0.8590857
0,2.5,0,1,1,1,1,42,0.8840066
1,10,0,1,1,0,1,41,0.5037348
0,0,0,0,1,0,0,69,0.4445281
1,5,0,0,1,0,1,56,0.8046789
0,5,0,0,0,1,0,39,1.377972
0,0,0,0,1,1,1,33,0.3635685
1,7.5,0,0,1,1,1,39,0.3692617
0,5,0,0,1,1,1,40,0.9064594
NA,10,0,0,1,1,1,44,0.1554469
0,0,0,0,1,1,1,32,0.2665785
NA,0,1,0,0,0,1,36,0.8630315
